gloss,spoken
핸드폰 충전 어디 지부 곳 ?,휴대폰을 충전할 수 있는 지점이 어디입니까?
시간 저기 곳 다음 차내리다,시간 지나서 내려주세요.
도깨비 깊다 지하 내리다 ?,지옥에서 내려드릴까요?
아빠 방학 때 계절 덥다 시골 보내다,아빠는 방학이면 여름을 시골에 보냈다
키 작다 지식 능력 세다,키는 작아도 지능은 세다
엔진 사라지다 실종,엔진을 분실하였습니다.
지금 혼자 살다 불가능,지금은 혼자서 살 수 없다
재미 취미 나다 나 말해 약속,흥미가 생기면 나한테 말해
주택 안 가다,주택 단지 안으로 가주세요.
좋다 사람 있다 아마,좋은 사람이 있을거야
상황 불량 안되다,상황 인식이 안되네요.
중앙 전 곳 보다 차내리다,중앙정류장 못가서 내려주세요.
어느 곳 1호 되다 ?,어디서 1호선을 탈 수 있나요?
며칠 먹다 아니다 배고프다 아니다 이상하다,며칠을 굶었는데도 이상하게 배가 고프지 않았다
불 켜다 ?,불 좀 켜드릴까요?
퇴각,퇴각합니다.
돈 바꾸다 곳 여기 ?,환전은 여기서 하나요?
상처 파랑 빼다 미안,상처 남았다면 미안해
중요 죽다 하지마,중요하니깐 죽지마
전기 힘 가다 내리다 ?,김포전력으로 갈까요?
아빠 딸 미국 보내다 위하여 고생 열심히,아버지는 딸을 미국으로 유학 보내기 위해 열심히 고생했다
누가 칼 살인 소 흐르다,어떤 사람이 칼에 찔려서 소를 많이 흘리고 있어요.
돈 주세요,돈을 주세요.
천지 모두 곳 가다,우주로 가주세요.
성격 아프다 원인 모두 귀찮다,성격이 아파서 다 귀찮다
누가 신 엄지손가락,어떤 사람이 신을 맞았어요.
엄마 나 위하다 말 맛있다 주다,엄마가 날 위해서 맛있는 말을 해주셨다
여기 쓰다 맞다 ?,여기서 쓰는 것이 맞나요?
시간 없다 ?,시간은 없으세요?
지금 신 손 해보다,가기전에 먼저 발로 물어보자
말 천천히,천천히 말해주세요.
시간 아프다 원인 모두 귀찮다,시간이 아파서 다 귀찮다
나 집 가다 때 오토바이 타다 괜찮다,저는 집에 갈때 오토바이를 타면 돼요
나 대전 타다 -중,나는 대전에 타고 있어
자연 지키다 필요,자연을 지켜야 한다
지하철 우산 위로올리다 까먹다,지하철에 우산을 놓고 내렸습니다.
차 가다,자동차를 가다
집 곳곳 ?,집이 어디에 있나요?
오늘 사랑 나누다 중에 행복,지금 사랑을 나누고 있어서 행복하다
예전 시간 흐르다 모두 기억,오래전의 세월을 기억하다
바람 문 손 끼다,바람이 문틈에 손이 끼었어요.
다르다 나라 인터넷 신청 그 곳 ?,로밍센터는 저기에 있습니까?
남자 여자 칼싸움 기술 방법 가르치다 주다,남자는 여자에게 검술을 가르쳤다
생각 -보다 밤 많다,생각보다 밤이 많이 왔네
지하철 문 구름 물건 떨어지다,지하철 구름 사이로 물건이 떨어졌습니다.
돈 위하다 운동 필요,돈을 위해 운동해야 한다
지하철 곳 음악 있다 ?,역사 안에 음악이 있나요?
탑 내리다 ?,탑에서 내려드릴까요?
그것 같다 도 -면 감사,그렇게 도해줘서 고마워
승리 살다,승리를 누리다
받다,받겠습니다.
지하철 철로 기름 떨어지다 ?,선로에 기름을 떨어뜨리셨나요?
소리 심하다 아니다 괜찮다,소리가 깊지 않으니까 괜찮아
기차 곳 어디 곳 ?,역 승강장은 어디에 있습니까?
지금 까지 놀다 오늘 일 기다리다 간절,그 동안 놀았으니 다시 일을 기대해야겠다
가슴 더럽다 심하다 빨래,가슴이 너무 더러워서 빨았어
도착 조건 알려주다 ?,도착 조건을 알려드릴까요?
누나 동생 신 손 시키다 시장 보내다,누나가 동생을 시장에 발을 보냈다
비행기 안 가방 가지다 가능 ?,가방을 기내에 가져갈 수 있나요?
생각 -보다 사랑 많다,생각보다 사랑이 많이 왔네
목적 장소 찾다 가다 무엇 ?,목적지로 가려면 어떻게 가나요?
소 돼지 키우다 검사 얘기 곳 어디 ?,축산관계자 얘기는 어디서 하나요?
나무 빽빽하다 다음 차내리다,숲 지나서 내려주세요.
선생님 나 춤 가르치다,선생님이 나에게 춤을 가르쳐주셨다
친구 도 전염 같다,친구한테 도 옮은 것 같다
저기 지금 곧 부모님 계시다,지금 당장에 부모님이 계셔
책 실종 잃어버리다 ?,책을 분실하셨나요?
나 집 사자 오늘 아침 낳다,우리 집 사자가 오늘 아침 송아지를 낳았다
기억 없다 잃어버리다,기억을 잃어버렸습니다.
연구 취소 가능 ?,연구를 취소 할 수 있을까요?
아래 보다 슬프다,아래를 봤더니 슬펐다
영어 잘하다,영어를 잘하다
지하철 안 에어컨 좋다 향,객실 에어콘에서 불쾌한 향기가 납니다.
도시 가운데 전 저기 곳,시내정류장 못가서 내려주세요.
아빠 방학 때 대부분 시골 보내다,아빠는 방학이면 대부분을 시골에 보냈다
밤 곳 다음 차내리다,밤 지나서 내려주세요.
비밀 문열다 출입 싶다 신고 어디 ?,비밀출입신고를 하려고 하는데 어디서 하나요?
자신 실종 ?,자신을 잃어버리셨나요?
지금 괜찮다  ?,지금은 괜찮아?
집중 고장 잘 안되다 ?,집중이 안되나요?
문제 있다 ?,문제가 있으세요?
기차 곳 도착 가다 ?,김포역으로 갈까요?
보물 무엇 길 ?,보물은 어디에 있나요?
핸드폰 충전 어디 지역 ?,휴대폰을 충전할 수 있는 지역이 어디입니까?
생각 사라지다 내리다 가다 ?,의외로 갈까요?
도착 정보 알려받다,도착 정보 좀 알려주세요.
집 성 넘어지다,집 성이 무너질려고 해요.
짐 무게 초과 정보 돈주다 곳 어디 ?,수하물 정보요금은 어디서 내나요?
사랑 곳 ?,사랑은 어디에 있습니까?
건강 위하다 박수 돕다 필요,건강을 위해 응원해야 한다
항공 배달 지역 ?,공항 내 택배를 보낼 수 있는 지역이 어디입니까?
코 차 깨끗하다 코 차 시원하다,깨끗한 커피를 마셨더니 상쾌하다
모임 끝 남자 헤어지다 섭섭,모임이 끝나고 남자들과 헤어지고 섭섭하다
얼마 곳 다음 차내리다 ?,얼마 지나서 내려드릴까요?
사람 화 중요,인간화는 중요하다
시간 많다 하루 갚다 가능 불가능,그 많은 시간을 하루만에 갚는건 불가능해
아들 놀다 곳 놀다 손목 잡다,아들이 놀이터에서 놀다가 손목이 부러졌어요.
집 얼마 얼마 빌리다 어디 곳 ?,주소 대여소가 어디에 있습니까?
나 오랜만 악마 만나다 기쁘다,나는 오랜만에 악마를 만나서 기뻤다
비행기 안 짐 가지다 가능 ?,짐을 기내에 가져갈 수 있나요?
딸 병원 다니다 -중,딸이 병원을 다니고 있어
말 도착 가다 ?,말로 갈까요?
쉬다 곳 주차 ?,휴게소에 주차하시겠습니까?
경기 취소 가능 ?,경기를 취소 할 수 있을까요?
지금 카드 이용 가능 ?,지금 카드를 이용할 수 있나요?
교통 방문 감사,김포교통을 이용해 주셔서 감사합니다.
구분 불량 사용 안되다 ?,구분이 안되나요?
최고 빠르다 내리다 오케이,전속력으로 가주세요.
집 과제,숙제를 매주세요.
아기 사용 돈 빌리다 곳 ?,요금 대여소가 어디에 있습니까?
마음 저기 곳 ?,마음 안으로 들어갈까요?
고통,고통을 주세요.
서울 길 어디 ?,서울 시내로 가는 길 승강장은 어디에 있습니까?
준비 느리다 부탁,준비를 천천히 해주시기 바랍니다.
이름 문제 무엇 ?,제목이 어떻게 되세요?
다르다 나라 한국 안 착륙 곳 여기 ?,국제선 입국장이 여기에 있습니까?
지금 길 ?,지금은 어디에 있나요?
밤 끝 쉬다 원하다,밤을 빨리 끝내고 쉬고 싶어
용기 실종 잃어버리다,용기를 잃어버렸습니다.
시내 버스 곳 저기 다음 곳 ?,시내버스정류장 지나서 내려드릴까요?
남자 너 불편하다 생각 아마,그는 너를 불편하게 생각하는거 같았어
죽음 전화걸다,죽음을 부르세요.
사람 대학 보내다,사람을 대학에 보내다
조금 다음 저기 곳 저기,조금 지나서 내려주세요.
거세다 바람,강풍이 불다
아기 기타 빌리다 곳 어디 ?,기타 대여소가 어디에 있습니까?
컴퓨터 실종 ?,컴퓨터를 분실하셨나요?
글자 쓰다 모습 읽다 어렵다,글씨모양을 제대로 읽을 수 없어서 어려웠다
갈아타다 사람 맞다,갈아타는 사람이 맞습니다.
맞다 답 없다 ?,정답은 없으세요?
형 동생 나라 지키다 위하다 목숨 맡기다,형제들은 목숨을 다해 조국을 지켰다
아버지 어머니 키우다 했었다 소 팔다 학교 아들 보내다,부모는 키우던 소를 팔아 아들을 학교에 보냈다
이익 손해 고장 죽다,이해가 안되네요.
신분당 분 무엇 ?,신분당선을 타는 분은 어디인가요?
자유 빌리다 어디 곳 ?,자유 대여소가 어디에 있습니까?
모두 사랑 쉽다 아니다,모든 사랑이 쉽게 이루어지지 않는다
남자 태어나다 남자 궁금 물어보다,그의 아들은 어떤지 물어보았다
오늘 곳곳 ?,오늘은 어디에 있나요?
커피 이것 곳 ?,커피숍은 이곳에 있습니까?
천지 모두 가다 차내리다,우주로 가주세요.
이마 여드름 나다,이마에 여드름이 났다
어머니 헤어지다 슬프다,어머니와 헤어지게 되어 슬펐다
여자 아기 자다 얼굴 보다 행복 소리,그녀는 잠든 아이의 얼굴을 보고 행복한 소리를 지었다
카페 무엇 ?,커피숍은 무엇에 있습니까?
가다 오다,다녀오겠습니다.
지구 곳 가다 원하다 길 무엇 ?,지구로 가려면 어떻게 가나요?
오늘 너 배달 돌다,오늘은 네가 배달을 돌아
자신 잃어버리다 실종 ?,자신을 잃어버리셨나요?
바람 춥다 따뜻하다 입다 가다,바람이 추우니 따뜻하게 입고 가
불법 문열다 출입 싶다 신고 곳 어디 ?,불법출입신고를 하려고 하는데 어디서 하나요?
기차 곳 가깝다,근처에 기차 정류장이 있습니다.
나무 빽빽하다 저기 곳 다음 ?,숲 지나서 내려드릴까요?
서울 길 곳 어디 ?,서울 시내로 가는 길 승강장은 어디에 있습니까?
학교 공부 듣다 기분 좋다,수업을 들었더니 기분이 좋다
거짓 죽다 날 따뜻하다 자다,가사 날씨가 따뜻해서 졸려
꿈 길 ?,꿈은 어디에 있나요?
멀리 오다 말 많다,먼길 오느라 말 많았어
아빠 모습 생기다 모두 기억,아버지는 그 모습을 기억하고 계셨다
아기 돌보다 살 없어지다,아기를 돌보면 살이 빠지는 것 같다
대구 버스 곳 어디 ?,대구 시내로 가는 버스 승강장은 어디에 있습니까?
나 맞다,나서 내려주세요.
집중 고장 안되다,집중이 안되네요.
목적 장소 목적 가다 길 방법 ?,목적지로 가려면 어떻게 가나요?
여행 그룹 가입 곳 어디 ?,여행자그룹을 가입하고 싶은데 어디서 하면 되나요?
북 부 전 저기 도착 차내리다,북부정류장 못가서 내려주세요.
미래 목적 가다 무엇 ?,미래로 가려면 어떻게 가나요?
지하철 줄 위로올리다 까먹다,지하철에 줄을 놓고 내렸습니다.
꿈 믿다 하지마,꿈을 믿지마
형제 아래 만나다 위하다 명동 가다,동생을 만나러 명동에 갔다
자동 문열다 숨다 성질 싶다 신고 어디 곳 ?,자동음성신고를 하려고 하는데 어디서 하나요?
조금 괜찮다 아마,조금이면 괜찮겠지
소 돼지 키우다 검사 신고 그 곳 ?,축산관계자 신고는 저기서 하나요?
거리 심하다 아니다 괜찮다,거리가 깊지 않으니까 괜찮아
가을 지나다 세상 노랗다 변하다,가을이 지나면 온 세상이 노랗다
소 돼지 키우다 검사 신고 곳 어느 시간 ?,축산관계자 신고는 언제서 하나요?
가슴 달리다 빠르다,가슴이 달리면 빠르다
언어 사용 불가능 안되다 ?,언어 인식이 안되나요?
먹다 중간 마음 실수 삼키다,식사를 하다가 마음에 음식이 걸렸어요.
목걸이 사라지다 실종 ?,목걸이를 분실하셨나요?
오토바이 여기 되다 ?,여기서 오토바이를 탈 수 있나요?
주차 1번 여기 곳 ?,제1 주차장은 여기에 있습니까?
나무 빽빽하다 저기 다음 곳,숲 지나서 내려주세요.
일어나다 반갑다,일어나서 반갑습니다.
나라 노래 법 지키다,국가법규를 지키다
쌀 이용 쌀 만들다 먹다 끝,쌀로 쌀을 만들어 먹었다
캐리어 무게 맛 어디 ?,캐리어 무게를 재는 맛은 어디인가요?
사랑 있다 ?,사랑이 있으세요?
공격 복수 힘들다,공격을 동시에 하려니 힘들다
말 내리다 가다 ?,말로 갈까요?
부산 버스 곳 ?,부산 시내로 가는 버스 승강장은 어디에 있습니까?
1호 사람 무엇 ?,1호선을 타는 사람은 어디인가요?
반지 장 지키다 필요,왕을 지켜야 한다
미래 잃어버리다 실종 ?,미래를 잃어버리셨나요?
가다 하나 곳 내리다 맞다,편도정류장에서 내려주세요.
구름 다음 곳 ?,구름 지나서 내려드릴까요?
이익 손해 고장 죽다 ?,이해가 안되나요?
버스 차내리다 오케이 ?,버스에서 내려드릴까요?
화장실 이것 곳 ?,화장실은 이곳에 있습니까?
가방 비행기 안 가지다 받다 가지다 한계 몇 ?,기내 수하물의 수용 한도는 몇 Kg인가요?
책 없다 잃어버리다 ?,책을 분실하셨나요?
남 지역 전 저기 곳 내리다,남부정류장 못가서 내려주세요.
너무 행복 사방 아름답다 보다,너무 행복해서 온 사방이 아름답게 보인다
저기 다음 하다 싫다,그 다음은 하기 싫어
나 회사 불,우리 회사에 불이 났어요.
진짜 부탁,진심으로 부탁해
대나무 이용 떡 만들다 먹다 끝,대나무로 떡을 만들어 먹었다
맛 느낌 시원,맛이 시원하다
기분 흔들리다,기분이 흔들려요.
정차 곳 다음 내리다 ?,정차정류장 지나서 내려드릴까요?
준비 불량,준비가 안되네요.
아이 돌보다 힘 없어지다,아이를 돌보면 힘이 빠지는 것 같다
도깨비 깊다 지하 오케이 ?,지옥에서 내려드릴까요?
중 사이 곳 차내리다 맞다,중간정류장에서 내려주세요.
커피 여기 ?,커피숍은 여기에 있습니까?
산 동물 만나다 걱정,산에서 야생동물을 만났어요. 저를 걱정할 것 같아요.
남 지역 곳 저기 다음 도착 내리다 ?,남부정류장 지나서 내려드릴까요?
